Front,Back,Extra,Tags
"A knowledge mining pipeline processes 500,000 PDF documents. The indexer must extract tables, key-value pairs, and custom domain entities, then project results into table storage for downstream analytics.<br><br>A) Built-in OCR skill + Entity Recognition skill + Custom skill for domain entities + Knowledge store table projection<br>B) Document Intelligence prebuilt read model + Custom Document Intelligence model + Shaper skill + Knowledge store object projection<br>C) Form Recognizer skill + Entity Linking skill + Knowledge store file projection","B) Document Intelligence prebuilt read model + Custom Document Intelligence model + Shaper skill + Knowledge store object projection<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/search/knowledge-store-projection-overview"">Knowledge store projections</a>","Document Intelligence (Form Recognizer) excels at extracting tables and key-value pairs. Custom models handle domain entities. Shaper skill normalizes output for knowledge store. Object projection maps to table storage. Built-in OCR lacks table/KV extraction. Entity Linking finds Wikipedia entities, not custom domain entities. File projection stores blobs, not tabular data.",AI-102 KnowledgeMining Projections
"A conversational AI agent must call external APIs to check inventory, book appointments, and process payments based on user intent. The solution must handle multi-turn conversations with context and support parallel function execution.<br><br>A) Azure OpenAI GPT-4 with function calling and conversation history management<br>B) Conversational Language Understanding with external API integration via Logic Apps<br>C) Bot Framework Composer with Adaptive Cards and OAuth prompts","A) Azure OpenAI GPT-4 with function calling and conversation history management<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/openai/how-to/function-calling"">Function calling</a>","GPT-4 function calling enables the model to intelligently select and execute functions based on natural language, maintain conversation context, and handle parallel calls (e.g., check inventory while booking). CLU extracts intent/entities but doesn't orchestrate multi-step API workflows. Bot Framework requires explicit dialog management; GPT-4 handles orchestration naturally.",AI-102 GenerativeAI FunctionCalling
"A video analytics solution processes security camera feeds to detect safety violations (no hard hat, restricted area entry). The system must run inference on 50 camera streams with real-time alerts and minimize cloud egress costs.<br><br>A) Deploy Custom Vision model to Azure IoT Edge devices with local inference and event-driven alerts<br>B) Stream video to Azure Spatial Analysis for person detection with custom zones<br>C) Use Video Indexer with custom models and webhook notifications","A) Deploy Custom Vision model to Azure IoT Edge devices with local inference and event-driven alerts<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/custom-vision-service/export-your-model"">Export Custom Vision models</a>","Edge deployment eliminates continuous video streaming costs (50 cameras = high egress), enables real-time processing, and maintains operation during connectivity loss. Spatial Analysis requires cloud connectivity and is designed for retail analytics, not custom safety violations. Video Indexer is for batch video understanding, not real-time stream analysis.",AI-102 Vision EdgeDeployment
"An AI search solution must rank documents by combining keyword relevance, semantic similarity, and user behavior signals (clicks, dwell time). Results must be personalized per-user and support A/B testing of ranking algorithms.<br><br>A) Azure AI Search with semantic ranking, scoring profiles, and custom scoring functions<br>B) Azure AI Search hybrid search with vector similarity and BM25, using Azure ML for personalization models<br>C) Cosmos DB vector search with pre-computed user embeddings and cosine similarity","B) Azure AI Search hybrid search with vector similarity and BM25, using Azure ML for personalization models<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/search/hybrid-search-ranking"">Hybrid search ranking</a>","Hybrid search combines keyword (BM25) and vector similarity. Azure ML models personalization based on user behavior, feeding scores into AI Search. Semantic ranking improves relevance but doesn't incorporate user signals or enable A/B testing of custom models. Cosmos DB lacks AI Search's ranking tuning, filtering, and faceting capabilities.",AI-102 Search RankingTuning
"A speech application must transcribe medical consultations with custom medical terminology, recognize 5 distinct speakers, and redact patient identifiers (names, MRN) from transcripts before storage.<br><br>A) Speech-to-text with custom speech model + conversation transcription + Text Analytics PII detection and redaction<br>B) Speech SDK real-time recognition + Azure OpenAI for terminology + manual speaker tracking + custom regex<br>C) Batch transcription with pronunciation lexicon + Azure AI Search entity recognition + blob lifecycle policies","A) Speech-to-text with custom speech model + conversation transcription + Text Analytics PII detection and redaction<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/speech-service/conversation-transcription"">Conversation transcription</a>","Custom speech model adapts to medical terminology. Conversation transcription provides multi-speaker diarization (up to 8 speakers). Text Analytics PII detection identifies and redacts healthcare-specific identifiers per HIPAA. OpenAI isn't optimized for streaming transcription. Regex can't reliably detect all PII variants. AI Search is for indexing, not PII redaction.",AI-102 Speech PII
"A document translation pipeline must translate 10,000 legal contracts (50 pages each) from English to 15 languages while preserving formatting, maintaining glossary consistency, and tracking translation quality per document.<br><br>A) Document Translation batch API with custom glossaries, format preservation, and operation status polling<br>B) Translator Text API with document chunking, custom dictionary, and cosmos DB for tracking<br>C) Azure OpenAI GPT-4 with prompt-based translation and page-by-page processing","A) Document Translation batch API with custom glossaries, format preservation, and operation status polling<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/translator/document-translation/overview"">Document Translation</a>","Document Translation is purpose-built for large-scale document translation with native format preservation (DOCX, PDF), custom glossaries, and batch processing. Text API requires manual chunking and format handling. GPT-4 is expensive for 500,000 pages (10K × 50), lacks glossary enforcement, and isn't optimized for production translation workloads.",AI-102 Translation BatchProcessing
"An Azure OpenAI application experiences regional outages. The solution must automatically fail over to a secondary region with zero data loss, maintain conversation history consistency, and alert operations within 2 minutes.<br><br>A) Deploy Azure OpenAI in paired regions with Traffic Manager priority routing and Application Insights availability tests<br>B) Use Azure Front Door with health probes, origin groups spanning regions, and stateful conversation storage in Cosmos DB with multi-region writes<br>C) Implement client-side retry logic with exponential backoff and Azure Service Health alerts","B) Use Azure Front Door with health probes, origin groups spanning regions, and stateful conversation storage in Cosmos DB with multi-region writes<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/architecture/ai-ml/architecture/baseline-openai-e2e-chat"">Azure OpenAI baseline architecture</a>","Front Door provides automatic health-based failover (<10s detection), origin groups for regional endpoints, and built-in DDoS protection. Cosmos DB multi-region writes ensure conversation history consistency across regions. Traffic Manager has slower health probe intervals (30s+). Client-side retry doesn't handle regional outages gracefully. Front Door + Cosmos DB provides infrastructure-level HA.",AI-102 Deployment Failover
A medical imaging AI must explain predictions (tumor detection) to radiologists by highlighting image regions contributing to the decision. The solution must comply with regulatory requirements for model transparency.<br><br>A) Use Attention Rollout or Grad-CAM with Custom Vision to generate saliency maps<br>B) Fine-tune GPT-4V with medical images and generate text explanations of predictions<br>C) Train a Custom Vision model and use the model explainability API for feature importance,"A) Use Attention Rollout or Grad-CAM with Custom Vision to generate saliency maps<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/custom-vision-service/concepts/model-explainability"">Custom Vision explainability</a>","Saliency maps (Grad-CAM, attention rollout) provide visual explanations by highlighting image regions influencing predictions, meeting regulatory transparency requirements. GPT-4V generates text explanations but lacks pixel-level attribution. Custom Vision doesn't have a native ""explainability API""; saliency visualization requires integration with explainability libraries. Visual attribution is essential for medical imaging trust.",AI-102 ResponsibleAI Explainability
"A retail chatbot must answer questions using product manuals (500 PDFs), inventory database (SQL), and real-time pricing API. Responses must cite sources with page numbers and minimize hallucination.<br><br>A) Azure OpenAI with grounding on Azure AI Search index (PDFs + SQL), function calling for pricing API, and citation retrieval<br>B) Conversational Language Understanding with question answering over knowledge base and Logic Apps for API orchestration<br>C) Azure OpenAI fine-tuned model with product data embedded in training set and prompt engineering","A) Azure OpenAI with grounding on Azure AI Search index (PDFs + SQL), function calling for pricing API, and citation retrieval<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/openai/concepts/use-your-data"">Azure OpenAI on your data</a>","Azure OpenAI on your data grounds responses in indexed content (PDFs, SQL via AI Search), provides automatic citations with page numbers, and reduces hallucination. Function calling integrates real-time APIs. CLU question answering lacks LLM reasoning and multi-source grounding. Fine-tuning embeds static knowledge but can't reference live inventory or provide citations.",AI-102 GenerativeAI Grounding
"A multilingual contact center routes calls based on detected language and transcribes conversations. The system must handle 40 languages, identify language within 3 seconds, and support real-time transcription with low latency.<br><br>A) Speech-to-text with automatic language detection, continuous recognition, and multi-language support<br>B) Azure OpenAI Whisper API with language parameter and streaming transcription<br>C) Translator Speech API with speech recognition and language identification","A) Speech-to-text with automatic language detection, continuous recognition, and multi-language support<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/speech-service/language-identification"">Language identification</a>","Speech service provides automatic language detection within 3-5 seconds, supports 40+ languages in continuous recognition mode with streaming results optimized for real-time scenarios. Whisper API is optimized for audio files, not real-time streaming. Translator Speech API was deprecated; Translator is text-only. Speech SDK's continuous recognition mode minimizes latency.",AI-102 Speech LanguageDetection
"A news aggregation app must classify articles into 50 custom categories with 95%+ accuracy. The training set has 100,000 labeled articles. The solution must support model updates without service downtime.<br><br>A) Azure AI Language custom text classification with single-label classification, model versioning, and swap deployment<br>B) Azure Machine Learning text classification with AutoML and blue-green deployment to managed endpoints<br>C) Azure OpenAI GPT-4 with few-shot prompting and prompt versioning in App Configuration","A) Azure AI Language custom text classification with single-label classification, model versioning, and swap deployment<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/language-service/custom-text-classification/overview"">Custom text classification</a>","Language service custom classification is optimized for this scenario: single/multi-label classification, supports 100K+ training samples, provides model deployment versioning with instant swaps (zero downtime). AutoML is more complex and costly for this use case. GPT-4 few-shot reaches token limits with 50 categories and lacks fine-tuning for precise classification at scale.",AI-102 NLP CustomClassification
"A video content platform must detect faces, index celebrities, identify products/brands, and extract spoken content with timestamps from 50TB of archived videos. Processing must complete within 1 week.<br><br>A) Video Indexer with face detection, celebrity recognition, OCR, brands detection, and speech-to-text indexing using batch processing<br>B) Custom Vision + Speech SDK + Computer Vision with Azure Batch for parallel processing and custom orchestration<br>C) Azure Media Services with Azure AI enrichment and custom skillsets","A) Video Indexer with face detection, celebrity recognition, OCR, brands detection, and speech-to-text indexing using batch processing<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/azure-video-indexer/video-indexer-overview"">Video Indexer overview</a>","Video Indexer provides all-in-one video analysis: face detection, celebrity recognition, OCR, brand detection, speech transcription, all with timestamps and batch processing capabilities. Custom solution with multiple AI services requires complex orchestration. Media Services focuses on encoding/streaming, not AI insights. Video Indexer's integrated pipeline simplifies large-scale video understanding.",AI-102 Vision VideoAnalytics
"A document processing API must extract structured data from mixed document types (invoices, receipts, W-2 forms, driver licenses). Each document type has a different schema. The solution must achieve 98%+ accuracy and support custom fields.<br><br>A) Document Intelligence with prebuilt models for each document type and composed model approach<br>B) Computer Vision OCR + Azure OpenAI GPT-4 with structured output for schema extraction<br>C) Custom Document Intelligence models trained individually for each document type with manual routing logic","A) Document Intelligence with prebuilt models for each document type and composed model approach<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/document-intelligence/concept-composed-models"">Composed models</a>","Composed models enable a single endpoint that automatically routes documents to specialized prebuilt models (invoice, receipt, W-2, ID) based on document type classification, achieving 98%+ accuracy. OCR + GPT-4 adds cost and latency without matching specialized model accuracy. Manual routing logic is error-prone; composed models handle classification automatically.",AI-102 DocumentIntelligence ComposedModels
"A customer service chatbot must evaluate conversation quality, measure response relevance, detect task completion, and assess customer satisfaction. Evaluation must run on 100K conversations monthly with automated quality scoring.<br><br>A) Azure OpenAI GPT-4 as a judge with custom evaluation prompts assessing relevance, coherence, groundedness, and satisfaction with batch processing<br>B) Text Analytics sentiment analysis + manual human review sampling for quality metrics<br>C) Application Insights custom metrics tracking conversation length, API latency, and error rates","A) Azure OpenAI GPT-4 as a judge with custom evaluation prompts assessing relevance, coherence, groundedness, and satisfaction with batch processing<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-studio/concepts/evaluation-metrics-built-in"">Evaluation metrics</a>","LLM-as-judge with GPT-4 enables scalable evaluation of conversation quality across multiple dimensions (relevance, coherence, groundedness) that correlate well with human judgment. Batch processing handles 100K conversations cost-effectively. Sentiment analysis alone doesn't measure relevance or task completion. Application Insights provides telemetry, not quality assessment. GPT-4 evaluation is the emerging standard for LLM application quality.",AI-102 Evaluation LLMAsJudge
"An AI search solution ingests data from SharePoint, Azure Blob, SQL Database, and Cosmos DB. Indexing must run incrementally every 15 minutes, detect deletions, and maintain high availability during index rebuilds.<br><br>A) Configure indexers with change detection policies, deletion detection, incremental processing, and index aliases for zero-downtime rebuilds<br>B) Schedule full indexer runs every 15 minutes with parallel execution and duplicate detection<br>C) Use Event Grid triggers for real-time indexing with custom change tracking and versioned indexes","A) Configure indexers with change detection policies, deletion detection, incremental processing, and index aliases for zero-downtime rebuilds<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/search/search-howto-index-changed-deleted-blobs"">Index changed and deleted blobs</a>","Indexers support built-in change detection (watermark columns, LastModified), deletion detection (soft delete, native change tracking), and incremental runs for efficiency. Index aliases enable swapping to rebuilt indexes with zero downtime. Full runs every 15 min are inefficient and costly. Event Grid requires custom infrastructure; indexers provide turnkey incremental indexing with HA support.",AI-102 Search Indexers
"A document summarization API must generate abstractive summaries for legal contracts (50-100 pages) with controllable summary length (250-500 words) and emphasize risk clauses. Response time must be under 30 seconds.<br><br>A) Azure OpenAI GPT-4 with prompt engineering, system message to emphasize risks, and max_tokens parameter for length control<br>B) Azure AI Language extractive summarization with sentence ranking and custom regex for risk terms<br>C) Azure AI Language abstractive summarization with sentence count parameter and query-focused summarization","C) Azure AI Language abstractive summarization with sentence count parameter and query-focused summarization<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/language-service/summarization/overview"">Text summarization</a>","Language abstractive summarization generates natural language summaries with controllable length (sentence count) and query focus (""risk clauses""). It's optimized for document processing latency (<30s for long docs). GPT-4 can work but token limits for 50-page contracts require chunking and orchestration. Extractive summarization selects existing sentences; it doesn't generate new text and may miss nuanced risk implications.",AI-102 NLP Summarization
"A manufacturing facility uses computer vision to detect product defects on an assembly line. The solution must process 100 images/second, run offline during network outages, update models weekly, and log telemetry to cloud when connected.<br><br>A) Deploy Custom Vision ONNX models to NVIDIA Jetson devices with Azure IoT Edge, edge ML module for inference, and offline buffering with periodic sync<br>B) Stream images to Azure Computer Vision API with Azure Functions processing and Azure Blob retry logic<br>C) Train Azure Machine Learning models deployed to Kubernetes at the edge with Azure Arc-enabled ML","A) Deploy Custom Vision ONNX models to NVIDIA Jetson devices with Azure IoT Edge, edge ML module for inference, and offline buffering with periodic sync<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/custom-vision-service/export-your-model"">Export Custom Vision models</a>","IoT Edge enables edge inference with offline operation (disconnected manufacturing scenarios), hardware acceleration (Jetson GPU), and automatic cloud sync when connected. ONNX export enables deployment to edge devices. Cloud APIs require constant connectivity (100 imgs/sec = high bandwidth/cost). Azure Arc-enabled ML adds complexity; IoT Edge provides turnkey edge AI deployment with OTA model updates.",AI-102 Vision EdgeInference
"A search solution must combine full-text search, vector similarity, and geographical filters (distance from user) to rank results. Query performance must remain under 100ms for 10M documents.<br><br>A) Azure AI Search with hybrid search (BM25 + vectors), geo-spatial filtering, and performance tier optimization (partitions, replicas)<br>B) Cosmos DB with full-text search, vector search, and geo-spatial queries using composite indexes<br>C) Azure OpenAI embeddings with Azure SQL Database vector extension and PostGIS for geo-queries","A) Azure AI Search with hybrid search (BM25 + vectors), geo-spatial filtering, and performance tier optimization (partitions, replicas)<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/search/search-filters"">Filters in Azure AI Search</a>","AI Search integrates hybrid search (keyword + vector), built-in geo-spatial filtering (geo.distance), and scales to 10M+ documents with partitions/replicas maintaining sub-100ms latency. Cosmos DB vector search (preview) lacks mature full-text ranking. Azure SQL vector extension doesn't provide AI Search's relevance tuning, facets, or distributed query optimization. AI Search is purpose-built for this multi-modal search scenario.",AI-102 Search HybridSearch
